compound_id,inchikey,canonical_smiles,insecticidal_active,molecule_chembl_id,n_assay_records,n_active_records,n_inactive_records,best_pchembl,median_pchembl,assay_types,target_organisms,source,in_lifechem,in_curated_any
EXT_00406,MXOQZEQHWJXKPB-UHFFFAOYSA-N,C=C1C(C(C)C)=C(C#N)C(=O)N1c1c(C)cc(Cl)cc1Cl,0,CHEMBL1254774,1,0,1,,,IC50,Lucilia cuprina,ChEMBL,False,False
EXT_00407,MXQVCHDCVCVRKV-UHFFFAOYSA-N,CNC(=O)Oc1cccc(OCCCCOc2ccc(C(F)(F)F)cc2)c1,0,CHEMBL2230099,1,0,1,,,IC50,Musca domestica,ChEMBL,False,False
EXT_00408,MXSSIIJFICBNQB-QUXRGVBESA-N,[O-][S+](CCc1ccccc1)[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,0,CHEMBL1689634,1,0,1,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00409,MXYUKLILVYORSK-HBMCJLEFSA-N,CN1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1,0,CHEMBL122270,1,0,1,4.89,4.89,Ki,Musca domestica,ChEMBL,False,False
EXT_00411,MYFJLJCVSVNEDV-UHFFFAOYSA-N,Cc1cn(CCCCCCCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O,0,CHEMBL219367,1,0,1,4.5,4.5,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00417,MZTVBDKRHBBHNR-UHFFFAOYSA-N,O=C(O)CCCc1nc(-c2ccccc2)no1,0,CHEMBL1329600,2,0,2,,,LC50,Aedes aegypti,ChEMBL,False,False
EXT_00434,NKENNYJZMFTMAS-UHFFFAOYSA-N,O=C(O)c1ccc2c(c1)nc(CCNC(=O)c1cccs1)n2Cc1ccc(C(F)(F)F)cc1,0,CHEMBL3287363,1,0,1,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00441,NMHMNPHRMNGLLB-UHFFFAOYSA-N,O=C(O)CCc1ccc(O)cc1,0,CHEMBL1172560,2,0,2,4.07,4.07,"IC50,LC50",Plutella xylostella,ChEMBL,False,False
EXT_00443,NNONZLUPBQRBKD-FSKYWUMTSA-N,COCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(/C=C/Br)c(=O)[nH]c1=O,0,CHEMBL399413,1,0,1,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00445,NOXYFBDONIJCDT-UHFFFAOYSA-N,O=C(O)c1ccc2nc(CCNC(=O)c3cccs3)n(Cc3cccc(C(F)(F)F)c3)c2c1,0,CHEMBL3287360,1,0,1,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00448,NPXGFQLFZNMQJW-HOCLYGCPSA-N,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H](C(=O)O)C(C)C,0,CHEMBL2252866,2,0,2,,,"IC50,LC50",Plutella xylostella,ChEMBL,False,False
EXT_00449,NQCLCNDSPHMVDW-XKLJWPJGSA-N,O=C(/N=C1/N(CCCCCN2CCN(Cc3ccc(Cl)nc3)/C2=N/C(=O)C(F)(F)F)CCN1Cc1ccc(Cl)nc1)C(F)(F)F,0,CHEMBL2252504,1,0,1,4.8,4.8,Ki,Musca domestica,ChEMBL,False,False
EXT_00453,NSDRVEXNRGFQES-UHFFFAOYSA-N,CCn1nc(C(F)(F)F)cc1C(=O)Nc1c(C)cccc1C(=O)NC(C)C,0,CHEMBL198260,2,1,1,,,LC50,"Plutella xylostella,Spodoptera frugiperda",ChEMBL,False,False
EXT_00455,NTDRAPUWFKYBRG-UHFFFAOYSA-N,C=C1C(c2ccccc2)=C(C#N)C(=O)N1c1c(C)cccc1C(C)C,0,CHEMBL1254031,1,0,1,4.26,4.26,IC50,Lucilia cuprina,ChEMBL,False,False
EXT_00457,NUWZEFGBNQLRTH-UHFFFAOYSA-N,CC(C)(C)N(NC(=O)c1ccc(C#N)cc1)C(=O)c1ccccc1Cl,0,CHEMBL2286718,2,1,1,5.74,4.885,"EC50,IC50","Drosophila melanogaster,Spodoptera frugiperda",ChEMBL,False,False
EXT_00461,NXNWPCHOVFXSTI-UHFFFAOYSA-N,CCc1ccc(C(=O)NC(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,0,CHEMBL2286411,2,0,2,4.62,4.475,"EC50,IC50",Spodoptera littoralis,ChEMBL,False,False
EXT_00463,NYHBQMYGNKIUIF-FJFJXFQQSA-N,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1,0,CHEMBL240933,1,0,1,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00464,NZUSMFWLEAULKT-FOWTUZBSSA-N,CCC/C(=N\C#N)N(C)Cc1ccc(Cl)nc1,0,CHEMBL2287453,1,0,1,,,EC50,Musca domestica,ChEMBL,False,False
EXT_00467,OAXAIKRROGOSQW-ABAIWWIYSA-N,Cc1cc(O)c2c(c1)O[C@@]1(C(N)=O)C(=CC=C[C@H]1O)C2=O,0,CHEMBL88409,1,0,1,4.54,4.54,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00468,OBFKQWMXNMAWLZ-MHWRWJLKSA-N,C/C(=N\C#N)N(Cc1ccc(Cl)nc1)C(C)C,0,CHEMBL2287447,1,0,1,,,EC50,Musca domestica,ChEMBL,False,False
EXT_00471,OFBFNFQGVFVHQX-UHFFFAOYSA-N,CN(C)CCNC(=S)Nc1ccccc1Cl,0,CHEMBL4100253,1,0,1,4.77,4.77,IC50,Anopheles gambiae,ChEMBL,False,False
EXT_00475,OHRPKUDJMIHDKF-UHFFFAOYSA-N,CCC(=O)NCCc1c2c3c(ccnc3c3ncsc13)-c1ccccc1N2,0,CHEMBL463916,1,0,1,,,LC50,Spodoptera littoralis,ChEMBL,False,False
EXT_00476,OIDKVWTWGDWMHY-RYUDHWBXSA-N,O=C(O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1,0,CHEMBL298979,2,0,2,,,"IC50,LC50",Plutella xylostella,ChEMBL,False,False
EXT_00477,OITFROHSZHTQCD-UHFFFAOYSA-N,C=C1C(CC(C)C)=C(C#N)C(=O)N1c1c(C)cc(C)cc1C,0,CHEMBL1253939,1,0,1,,,IC50,Lucilia cuprina,ChEMBL,False,False
EXT_00484,OOYWWATYGBQNNQ-CAPFRKAQSA-N,CN(Cc1ccc(Cl)nc1)/C(Cc1ccccc1)=N/C#N,0,CHEMBL2287459,1,0,1,,,EC50,Musca domestica,ChEMBL,False,False
EXT_00485,OPFFMHIZJROPHR-RVDMUPIBSA-N,CC/C(=N\C#N)N(C)Cc1ccc(Cl)nc1,0,CHEMBL2287452,1,0,1,4.45,4.45,EC50,Musca domestica,ChEMBL,False,False
EXT_00490,OWAJMROHTFWTPH-UHFFFAOYSA-N,CN(C)CCN=C(S)Nc1cccc(Cl)c1,0,CHEMBL1301463,1,0,1,4.02,4.02,IC50,Anopheles gambiae,ChEMBL,False,False
EXT_00503,PGUIAWATJDLBEN-KOSMNMCVSA-N,C=CCC1OC(=O)CCNC(=O)[C@H](C)N(C)C(=O)[C@H]([C@@H](C)CC)N(C)C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2C(C)CCN2C1=O,0,CHEMBL449360,1,0,1,,,LC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00505,PIEYNDWUOMEKNW-UHFFFAOYSA-N,COc1cccc(C(=O)NN(C(=O)c2ccccc2Cl)C(C)(C)C)c1C,0,CHEMBL2286723,1,0,1,4.78,4.78,EC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00513,POQKPOUSJVGFHD-UHFFFAOYSA-N,Cc1cn(CCCCCCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O,0,CHEMBL216998,1,0,1,4.77,4.77,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00522,PUHBZYAKYDZFIB-UHFFFAOYSA-N,CC(C)(C)N(NC(=O)c1ccccc1I)C(=O)c1ccccc1Cl,0,CHEMBL2286745,1,0,1,4.06,4.06,EC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00526,PWJQXNCIMVWGQX-UHFFFAOYSA-N,CCOc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,0,CHEMBL2286729,1,0,1,4.92,4.92,EC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00528,PXCYWBXHQDTZJJ-UHFFFAOYSA-N,CCc1ccc(C2CNP(=S)(OC)O2)cc1,0,CHEMBL2289272,1,0,1,,,IC50,Tribolium castaneum,ChEMBL,False,False
EXT_00532,PYQDJAVISDOFPG-UHFFFAOYSA-N,CCC(CC)Cc1ccc(OCCNC(=O)NC)cc1,0,CHEMBL2272169,1,0,1,4.83,4.83,IC50,Culex pipiens,ChEMBL,False,False
EXT_00538,PZWNSVTWQFYBGF-NBVRZTHBSA-N,CCCCC/C(=N\C#N)N(C)Cc1ccc(Cl)nc1,0,CHEMBL2287457,1,0,1,,,EC50,Musca domestica,ChEMBL,False,False
EXT_00541,QBTZIYVDZIURSE-UHFFFAOYSA-N,COc1cccc(C(=O)NN(C(=O)c2ccccc2Cl)C(C)(C)C)c1,0,CHEMBL2286750,1,0,1,4.14,4.14,EC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00551,QIBVLSLOHQJUNF-UHFFFAOYSA-N,O=C(O)CCc1cc(-c2ccccc2)no1,0,CHEMBL2442685,1,0,1,,,LC50,Aedes aegypti,ChEMBL,False,False
EXT_00557,QNSMKJFNORJNHH-UHFFFAOYSA-N,CCc1nc(C(F)(F)F)ccc1C(=O)Nc1c(C)cccc1C(=O)NC(C)C,0,CHEMBL370155,2,1,1,,,LC50,"Plutella xylostella,Spodoptera frugiperda",ChEMBL,False,False
EXT_00558,QOAXQANKSMHFKJ-UHFFFAOYSA-N,Nc1nccc(Nc2ccc(S(N)(=O)=O)cc2)n1,0,CHEMBL6633,1,0,1,4.97,4.97,Ki,Anopheles gambiae,ChEMBL,False,False
EXT_00564,QVBPNNMACQAWFA-UHFFFAOYSA-N,O=C(O)CCc1nc(-c2ccc([N+](=O)[O-])cc2)no1,0,CHEMBL2442677,1,0,1,,,LC50,Aedes aegypti,ChEMBL,False,False
EXT_00568,QWMZQSWJLKNPDN-UHFFFAOYSA-N,CCNC(=O)c1cccc(C)c1NC(=O)c1ccc(C(F)(F)F)cc1C,0,CHEMBL372559,2,1,1,,,LC50,"Plutella xylostella,Spodoptera frugiperda",ChEMBL,False,False
EXT_00573,QYZGJDMVSIEQSQ-UHFFFAOYSA-N,Cc1cccc(Cn2cnc3cc(C(=O)O)ccc32)c1,0,CHEMBL3287367,1,0,1,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00576,RBFKLENWRJKDSC-UHFFFAOYSA-N,O=C(O)c1ccc2c(c1)ncn2Cc1ccccc1,0,CHEMBL3287366,1,0,1,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00577,RDFBIASNXIDXSK-VZUCSPMQSA-N,NC(=S)N/N=C/c1ccc(F)cc1,0,CHEMBL1818875,1,0,1,,,LC50,Aedes aegypti,ChEMBL,False,False
EXT_00578,RDRKUMOEJLAQLK-OLQWOGRFSA-N,CCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(/C=C/Br)c(=O)[nH]c1=O,0,CHEMBL238635,2,0,2,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00579,RDWXMEGZBSTSGK-UHFFFAOYSA-N,Cc1cccc(C(=O)NN(C(=O)c2ccccc2Cl)C(C)(C)C)c1,0,CHEMBL2286749,1,0,1,,,EC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00583,RFVCZAAXZDMXQX-UHFFFAOYSA-N,CN(C)CCCN1C(=O)CSC1c1cccnc1,0,CHEMBL5404712,1,0,1,4.35,4.35,IC50,Anopheles gambiae,ChEMBL,False,False
EXT_00585,RGVVLCHDQQUBHQ-UHFFFAOYSA-N,Cc1ccc(C(=O)NN(C(=O)c2ccccc2Cl)C(C)(C)C)c(C)c1,0,CHEMBL2286724,1,0,1,,,EC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00587,RHYXWSASENINLB-UHFFFAOYSA-N,C=C1C(C)=C(C#N)C(=O)N1c1c(C(C)C)cccc1C(C)C,0,CHEMBL1254374,1,0,1,4.63,4.63,IC50,Lucilia cuprina,ChEMBL,False,False
EXT_00591,RKUNBYITZUJHSG-SPUOUPEWSA-N,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,0,CHEMBL517712,1,0,1,4.49,4.49,Ki,Musca domestica,ChEMBL,False,False
EXT_00593,RLXNMHYUCLAIFM-UHFFFAOYSA-N,CCN(CC)Cc1ccccn1,0,CHEMBL1622508,1,0,1,,,IC50,Musca domestica,ChEMBL,False,False
EXT_00597,RODPFHDKOVCRPV-VYCZESIESA-N,CCCCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(C)c(=O)[nH]c1=O,0,CHEMBL392957,2,0,2,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00604,RQRDRZBTWOPNBB-UHFFFAOYSA-N,CNC(=O)c1cccc(C)c1NC(=O)c1ccc(C(F)(F)F)cc1C,0,CHEMBL198218,2,0,2,,,LC50,"Plutella xylostella,Spodoptera frugiperda",ChEMBL,False,False
EXT_00605,RSDOPYMFZBJHRL-UHFFFAOYSA-N,O=C1CCCN1CC#CCN1CCCC1,0,CHEMBL7634,2,0,2,4.71,4.6899999999999995,Ki,Drosophila melanogaster,ChEMBL,False,False
EXT_00608,RTMDACDGYGBZCM-UHFFFAOYSA-N,O=C1CCC2(Oc3cccc4cccc(c34)O2)c2ccc(Cl)c(O)c21,0,CHEMBL4217179,1,0,1,,,LC50,Aedes albopictus,ChEMBL,False,False
EXT_00613,RXMWKPAWKIZVAO-UHFFFAOYSA-N,C=C1C(C(C)C)=C(C#N)C(=O)N1c1c(C)cccc1C(C)C,0,CHEMBL1254692,1,0,1,4.33,4.33,IC50,Lucilia cuprina,ChEMBL,False,False
EXT_00616,RZHLRJGZFINBMK-UHFFFAOYSA-N,CNC(=O)Oc1cccc(OCCCOc2ccc(C(F)(F)F)cc2)c1,0,CHEMBL2230101,1,0,1,,,IC50,Musca domestica,ChEMBL,False,False
EXT_00617,RZHYSLUFWXIQIJ-UHFFFAOYSA-N,COc1ccc(NC(S)=NCCN2CCOCC2)cc1,0,CHEMBL1543212,1,0,1,4.96,4.96,IC50,Anopheles gambiae,ChEMBL,False,False
EXT_00618,SADWKIIBGKIGLX-JPYJTQIMSA-N,Cc1ccc(N[C@H]2C[C@@H](C)N(C(=O)c3ccccc3F)c3ccc(C)cc32)cc1,0,CHEMBL294698,1,0,1,4.48,4.48,EC50,Aedes aegypti,ChEMBL,False,False
EXT_00621,SBQGINRWYSHEKN-UHFFFAOYSA-N,Cc1cc(C)cc(C(=O)N(NC(=O)c2ccc(Cl)cc2)C(C)(C)C)c1,0,CHEMBL2228859,1,0,1,4.78,4.78,EC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00622,SBUDUJISMJYINW-UHFFFAOYSA-N,CCc1nc(C(F)(F)F)ncc1C(=O)Nc1c(C)cccc1C(=O)NC(C)C,0,CHEMBL197768,2,1,1,,,LC50,"Plutella xylostella,Spodoptera frugiperda",ChEMBL,False,False
EXT_00623,SCSDNLHYMQEWLD-VKJFTORMSA-N,NCc1ccc([C@@H]2Nc3c(F)cc(F)cc3[C@@H]3C=CC[C@@H]32)cc1,0,CHEMBL2064259,2,0,2,,,LC50,"Aedes aegypti,Anopheles stephensi",ChEMBL,False,False
EXT_00624,SCWKRWCUMCMVPW-UHFFFAOYSA-N,CNC(=O)Oc1ccccc1,0,CHEMBL2046815,1,0,1,,,IC50,Musca domestica,ChEMBL,False,False
EXT_00625,SDZSLWCLYKIAEU-UHFFFAOYSA-N,COc1cccc(C2SCC(=O)N2CCCN(C)C)c1,0,CHEMBL1202941,1,0,1,4.07,4.07,IC50,Anopheles gambiae,ChEMBL,False,False
EXT_00626,SECYMZWHUFZRKC-BWACUDIHSA-N,Fc1cc(F)c2c(c1)[C@@H]1C=CC[C@@H]1[C@H](c1ccccn1)N2,0,CHEMBL2064255,2,0,2,,,LC50,"Aedes aegypti,Anopheles stephensi",ChEMBL,False,False
EXT_00627,SEKFSLRHYOITAX-PEBLQZBPSA-N,O=S(=O)(CCc1ccccc1)[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,0,CHEMBL1689636,1,0,1,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00630,SFNKSIIBUILCIH-UHFFFAOYSA-N,Cc1cn(CCCCCCCCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O,0,CHEMBL374244,1,0,1,4.52,4.52,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00632,SGROJTFSHJVVSF-UHFFFAOYSA-N,CCNCc1cccnc1,0,CHEMBL2286832,1,0,1,,,IC50,Musca domestica,ChEMBL,False,False
EXT_00633,SGYDCWZOMUMRHB-UHFFFAOYSA-N,CN(C)CC/N=C(/S)Nc1ccc(S(N)(=O)=O)cc1,0,CHEMBL179218,1,0,1,4.13,4.13,IC50,Anopheles gambiae,ChEMBL,False,False
EXT_00636,SIKJAQJRHWYJAI-UHFFFAOYSA-N,c1ccc2[nH]ccc2c1,0,CHEMBL15844,2,0,2,4.11,4.11,"IC50,LC50",Plutella xylostella,ChEMBL,False,False
EXT_00637,SISYMEZDIREZLL-UHFFFAOYSA-N,CC(C)(C)N(NC(=O)c1cccc(F)c1)C(=O)c1ccccc1Cl,0,CHEMBL2286746,1,0,1,4.59,4.59,EC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00640,SLJLMYFAIDHROH-UHFFFAOYSA-N,Cc1cn(CCCCCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O,0,CHEMBL216997,1,0,1,4.82,4.82,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00642,SLZCOYDOFRTTHF-UHFFFAOYSA-N,CN(C)Cc1cccnc1,0,CHEMBL331904,1,0,1,,,IC50,Musca domestica,ChEMBL,False,False
EXT_00644,SNICXCGAKADSCV-SNVBAGLBSA-N,CN1CCC[C@@H]1c1cccnc1,0,CHEMBL9732,3,0,3,4.22,4.22,"IC50,Ki",Musca domestica,ChEMBL,False,False
EXT_00651,SRLBYYFTPDTTRA-DYVFJYSZSA-N,Cc1cc(O)c2c(c1)O[C@@]1(C(=O)NCCO)C(=CC=C[C@H]1O)C2=O,0,CHEMBL89464,1,0,1,4.64,4.64,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00652,SROORBDBUHCJSN-LDMBFOFVSA-N,CCCCCCS(=O)(=O)[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,0,CHEMBL1689641,1,0,1,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00653,SSLSWWQENAPOFG-DPLHUUCSSA-N,CN1CCC(NCc2ccc([C@@H]3Nc4c(F)cc(F)cc4[C@@H]4C=CC[C@@H]43)cc2)CC1,0,CHEMBL2064261,2,0,2,,,LC50,"Aedes aegypti,Anopheles stephensi",ChEMBL,False,False
EXT_00662,TUCSJFNYZJYLHE-UHFFFAOYSA-N,Cc1cc(C)cc(C(=O)N(NC(=O)c2ccc3c(c2C)OC(C)C3)C(C)(C)C)c1,0,CHEMBL2228848,2,0,2,,,LC50,Plutella xylostella,ChEMBL,False,False
EXT_00663,TUKOCDSLLJGORV-UHFFFAOYSA-N,O=C(O)Cc1nc(-c2ccc(Br)cc2)no1,0,CHEMBL493415,1,0,1,,,LC50,Aedes aegypti,ChEMBL,False,False
EXT_00665,TWLPJSCQTPQHJC-NUEKZKHPSA-N,Cc1cn([C@H]2C[C@H](n3nncc3-c3ccc(Cl)cc3)[C@@H](CO)O2)c(=O)[nH]c1=O,0,CHEMBL1091210,1,0,1,4.52,4.52,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00667,TYMRLRRVMHJFTF-UHFFFAOYSA-N,NCc1ccc(S(N)(=O)=O)cc1,0,CHEMBL419,1,0,1,4.87,4.87,Ki,Anopheles gambiae,ChEMBL,False,False
EXT_00677,UDJIORVHQZZHIW-NAWOPXAZSA-N,O=S(=O)(Cc1ccccc1)[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,0,CHEMBL1689635,1,0,1,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00681,UEUUOSYQIZIXMD-UHFFFAOYSA-N,CCN(CC)Cc1cccnc1,0,CHEMBL2286836,1,0,1,,,IC50,Musca domestica,ChEMBL,False,False
EXT_00685,UHDGCWIWMRVCDJ-CCXZUQQUSA-N,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,0,CHEMBL803,2,0,2,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00687,UHXUZOCRWCRNSJ-UHFFFAOYSA-N,CNC(=O)ON=C(C)SC,0,CHEMBL3085419,2,0,2,,,IC50,Plutella xylostella,ChEMBL,False,False
EXT_00688,UIKROCXWUNQSPJ-VIFPVBQESA-N,CN1C(=O)CC[C@H]1c1cccnc1,0,CHEMBL578211,1,0,1,,,IC50,Musca domestica,ChEMBL,False,False
EXT_00689,UJJHGVGOUCOPLX-QGZVFWFLSA-N,CC(C)CN1C[C@@H](CCCCN)N=C(SCCC(=O)NN)c2nn(CC(C)C)cc21,0,CHEMBL3982272,1,0,1,4.68,4.68,EC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00690,UJLLAVMKZANACG-PWRIRTTLSA-N,CCCCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(/C=C/Br)c(=O)[nH]c1=O,0,CHEMBL400618,2,0,2,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00691,ULHNZITWDHMBKD-QMMCXANNSA-N,O=C(/N=C1/N(CCCCCCN2CCN(Cc3ccc(Cl)nc3)/C2=N/C(=O)C(F)(F)F)CCN1Cc1ccc(Cl)nc1)C(F)(F)F,0,CHEMBL2252351,1,0,1,4.58,4.58,Ki,Musca domestica,ChEMBL,False,False
EXT_00694,UMYOOWWZVVASQM-UHFFFAOYSA-N,CCCCCC[Se](=O)(=O)CC(C)=O,0,CHEMBL152376,1,0,1,4.16,4.16,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00698,UPJFTVFLSIQQAV-KOLCDFICSA-N,CCCC[C@@H]1OC(=O)C2=CCCC[C@H]21,0,CHEMBL2252754,2,0,2,,,"IC50,LC50",Drosophila melanogaster,ChEMBL,False,False
EXT_00701,UQTLRMAXXDCFFD-MUURXVJHSA-N,CC(C)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,0,CHEMBL562711,1,0,1,4.84,4.84,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00702,UQTLRMAXXDCFFD-MVBTYRTFSA-N,CC(C)CC[C@H](O)[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,0,CHEMBL564474,1,0,1,4.41,4.41,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00709,UWVDSLFGHZRFAG-UHFFFAOYSA-N,CCCCCC[Se]CC(C)=O,0,CHEMBL150821,1,0,1,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00711,UZDVKFJSAQWCIC-UHFFFAOYSA-N,CC(C)(C)N(NC(=O)c1cccc(C#N)c1)C(=O)c1ccccc1Cl,0,CHEMBL2286748,1,0,1,4.44,4.44,EC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00713,VABOMGRPQBUJLX-UHFFFAOYSA-N,O=C(c1ccccc1F)N1CCN(C2CCN(Cc3ccccc3)CC2)CC1,0,CHEMBL3969241,1,0,1,4.77,4.77,IC50,Anopheles gambiae,ChEMBL,False,False
EXT_00718,VCYWAUOKIAPLHG-UUILKARUSA-N,NC(=S)N/N=C/COc1cccc(Cl)c1,0,CHEMBL3589424,1,0,1,,,LC50,Aedes aegypti,ChEMBL,False,False
EXT_00720,VFFPALFWDWTCTP-UHFFFAOYSA-N,CNCCCN1C(=O)CSC1c1ccc(Cl)cc1Cl,0,CHEMBL5413217,1,0,1,4.72,4.72,IC50,Anopheles gambiae,ChEMBL,False,False
EXT_00722,VGCMNBOEBOBROL-UHFFFAOYSA-N,O=C(O)c1ccc2c(c1)ncn2Cc1ccc(C(F)(F)F)cc1,0,CHEMBL3287364,1,0,1,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00730,VOEYXMAFNDNNED-UHFFFAOYSA-N,CNC(=O)Oc1cccc(C)c1,0,CHEMBL2046816,1,0,1,,,IC50,Musca domestica,ChEMBL,False,False
EXT_00737,VUKQRTDWIZJXSS-UHFFFAOYSA-N,CC(C)CSc1nc(OS(C)(=O)=O)cs1,0,CHEMBL2286252,1,0,1,,,IC50,Musca domestica,ChEMBL,False,False
EXT_00738,VUUAQQRMLQXWNQ-UHFFFAOYSA-N,COc1ccc(-c2ccc(OCC(=O)NCCCN3CCN(C)CC3)cc2)cc1,0,CHEMBL4283139,3,0,3,4.8,4.6,IC50,"Aedes aegypti,Anopheles gambiae",ChEMBL,False,False
EXT_00741,VWXAXLILGBPMJP-UHFFFAOYSA-N,CCCCNCc1cccnc1,0,CHEMBL2286835,1,0,1,,,IC50,Musca domestica,ChEMBL,False,False
EXT_00744,WDNHKZOQGLRCKP-UHFFFAOYSA-N,CNC(=O)Oc1cccc(OCCCCOc2ccc([N+](=O)[O-])cc2)c1,0,CHEMBL2230095,1,0,1,4.34,4.34,IC50,Musca domestica,ChEMBL,False,False
EXT_00750,WJIPIQALFYTIQL-UHFFFAOYSA-N,CCN(CC)Cc1ccncc1,0,CHEMBL2286830,1,0,1,,,IC50,Musca domestica,ChEMBL,False,False
EXT_00752,WKDCOKVCLMYCHZ-UHFFFAOYSA-N,O=C(O)c1ccc2[nH]c(CCNC(=O)c3cccs3)nc2c1,0,CHEMBL3287358,1,0,1,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00755,WKOHAWIGHSNTOJ-DEDYPNTBSA-N,C/C(=N\C#N)N(Cc1ccccc1)Cc1ccc(Cl)nc1,0,CHEMBL2287451,1,0,1,,,EC50,Musca domestica,ChEMBL,False,False
EXT_00756,WMBOCUXXNSOQHM-DHZHZOJOSA-N,CCC/C=C1/OC(=O)c2ccccc21,0,CHEMBL1765390,1,0,1,,,LC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00757,WMBOCUXXNSOQHM-FLIBITNWSA-N,CCC/C=C1\OC(=O)c2ccccc21,0,CHEMBL249592,1,0,1,,,LC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00760,WMVHARKWMABWRW-UHFFFAOYSA-N,COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1,0,CHEMBL2286727,1,0,1,4.34,4.34,EC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00762,WNIKHMMTZLLSKH-UHFFFAOYSA-N,O=C(COc1ccccc1)N1CCN(C2CCN(Cc3ccccc3)CC2)CC1,0,CHEMBL3931517,1,0,1,4.68,4.68,IC50,Anopheles gambiae,ChEMBL,False,False
